Tienda,Ticket,Material,Grupo art.,Denominacion 2 del gr.articulos,Producto,Venta,Fecha Vta,Hora Vta,Cantidad,UMB
TIENDA 2,1887633,3300163,6604,Servicios - Tarjetas Prepagadas,Producto 1963,218.95,07/06/2024,20:08:11,1,PZ
TIENDA 2,1887633,3000223,600804,Refrescos - Regionales - Sabores,Producto 1760,18.9,07/06/2024,20:08:11,1,PZ
TIENDA 2,1887634,1999994,4002,Hielo - Hielo,Producto 1743,59.16,07/06/2024,20:09:15,2,PZ
TIENDA 2,1887635,1300530,260802,Agua - Garrafon - Garrafon,Producto 603,49.98,07/06/2024,20:11:31,1,PZ
TIENDA 2,1887635,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,07/06/2024,20:11:31,1,PZ
TIENDA 2,1887635,1700531,3402,Dulces - Chocolates,Producto 1798,25.5,07/06/2024,20:11:31,1,PZ
TIENDA 2,1887635,1900370,380204,Helados - Holanda - Paletas Leche,Producto 819,41.55,07/06/2024,20:11:31,1,PZ
TIENDA 2,1887635,1703140,3402,Dulces - Chocolates,Producto 1805,11.33,07/06/2024,20:11:31,1,PZ
TIENDA 2,1887636,1600770,320402,Cerveza - Importada - Pieza,Producto 1032,34.29,07/06/2024,20:13:38,1,PZ
TIENDA 2,1887636,1600770,320402,Cerveza - Importada - Pieza,Producto 1032,34.29,07/06/2024,20:13:38,1,PZ
TIENDA 2,1887637,1300268,600206,Refrescos - Coca Cola - Mineral,Producto 491,26.38,07/06/2024,20:15:03,1,PZ
TIENDA 2,1887637,4301897,8606,Comida Rapida - Empanadas,Producto 1752,21.98,07/06/2024,20:15:03,1,PZ
TIENDA 2,1887637,3701221,740202,Vinos y Licores - Destilados - Whisky,Producto 939,180.25,07/06/2024,20:15:03,1,PZ
TIENDA 2,1887638,1800362,3606,Farmacia - Higiene Personal,Producto 1275,24.62,07/06/2024,20:17:31,1,PZ
TIENDA 2,1887638,1801936,3610,Farmacia - Cosmeticos,Producto 924,17.58,07/06/2024,20:17:31,1,PZ
TIENDA 2,1887638,1800649,3606,Farmacia - Higiene Personal,Producto 1632,30.77,07/06/2024,20:17:31,1,PZ
TIENDA 2,1887638,1102181,220606,Abarrotes - No Comestible - Higienicos,Producto 957,32.54,07/06/2024,20:17:31,1,PZ
TIENDA 2,1887638,1300093,260204,Agua - Natural - E Pura,Producto 86,18.36,07/06/2024,20:17:31,1,PZ
TIENDA 2,1887639,1600148,320202,Cerveza - Nacional - Pieza,Producto 742,95.85,07/06/2024,20:24:31,6,PZ
TIENDA 2,1887639,1500443,300202,Botanas - Sabritas - Papas,Producto 918,23.61,07/06/2024,20:24:31,1,PZ
TIENDA 2,1887639,4300170,8618,Comida Rapida - Sopas,Producto 219,15.3,07/06/2024,20:24:31,1,PZ
TIENDA 2,1887640,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,69.46,07/06/2024,20:29:46,1,PZ
TIENDA 2,1887640,3499991,7004,Tabaco - Tabacos Pm,Producto 46,66.83,07/06/2024,20:29:46,1,PZ
TIENDA 2,1887641,3000200,600602,Refrescos - Pe�afiel - Sabores,Producto 870,16.27,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887641,2200026,440210,Lacteos y Embutidos - Lacteos - Caf� Con Leche,Producto 1776,37.23,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887641,2200026,440210,Lacteos y Embutidos - Lacteos - Caf� Con Leche,Producto 1776,37.23,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887641,2200026,440210,Lacteos y Embutidos - Lacteos - Caf� Con Leche,Producto 1776,37.23,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887641,2500364,5006,Pan y Galletas - Galletas,Producto 257,21.73,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887641,2500937,5006,Pan y Galletas - Galletas,Producto 503,37.78,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887641,1701172,3414,Dulces - Paletas,Producto 1334,9.45,07/06/2024,20:31:37,2,PZ
TIENDA 2,1887641,1701172,3414,Dulces - Paletas,Producto 1334,9.45,07/06/2024,20:31:37,2,PZ
TIENDA 2,1887641,1700909,3408,Dulces - Enchilados,Producto 1929,4.72,07/06/2024,20:31:37,1,PZ
TIENDA 2,1887642,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,295.45,07/06/2024,20:34:00,18,PZ
TIENDA 2,1887642,1999994,4002,Hielo - Hielo,Producto 1743,29.58,07/06/2024,20:34:00,1,PZ
TIENDA 2,1887642,1600186,320402,Cerveza - Importada - Pieza,Producto 827,117.83,07/06/2024,20:34:00,6,PZ
TIENDA 2,1887642,1703311,3410,Dulces - Gomitas,Producto 1280,37.78,07/06/2024,20:34:00,1,PZ
TIENDA 2,1887643,4101305,8204,Bebidas Calientes - Capuchino,Producto 145,26.38,07/06/2024,20:34:49,1,PZ
TIENDA 2,1887643,2200025,440210,Lacteos y Embutidos - Lacteos - Caf� Con Leche,Producto 1802,37.23,07/06/2024,20:34:49,1,PZ
TIENDA 2,1887643,1400036,280602,Bebidas - Isotonicos - Isotonicos,Producto 1029,30.77,07/06/2024,20:34:49,1,PZ
TIENDA 2,1887644,1600093,320202,Cerveza - Nacional - Pieza,Producto 1948,133.65,07/06/2024,20:40:09,4,PZ
TIENDA 2,1887644,1600093,320202,Cerveza - Nacional - Pieza,Producto 1948,43.96,07/06/2024,20:40:09,1,PZ
TIENDA 2,1887644,3702026,740602,Vinos y Licores - Coolers - Rtd�S,Producto 2002,25.5,07/06/2024,20:40:09,1,PZ
TIENDA 2,1887644,3702026,740602,Vinos y Licores - Coolers - Rtd�S,Producto 2002,25.5,07/06/2024,20:40:09,1,PZ
TIENDA 2,1887644,3702371,740602,Vinos y Licores - Coolers - Rtd�S,Producto 1640,37.81,07/06/2024,20:40:09,1,PZ
TIENDA 2,1887644,1500485,300608,Botanas - Regionales - Chicharron Puerco,Producto 1800,37.78,07/06/2024,20:40:09,1,PZ
TIENDA 2,1887644,1703107,3410,Dulces - Gomitas,Producto 411,29.27,07/06/2024,20:40:09,1,PZ
TIENDA 2,1887645,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,07/06/2024,20:43:01,1,PZ
TIENDA 2,1887646,3700443,740208,Vinos y Licores - Destilados - Ron,Producto 1897,80.02,07/06/2024,20:46:07,1,PZ
TIENDA 2,1887646,2300120,4602,Mascotas - Alimento Perros,Producto 413,13.19,07/06/2024,20:46:07,1,PZ
TIENDA 2,1887646,3500931,7004,Tabaco - Tabacos Pm,Producto 131,45.73,07/06/2024,20:46:07,1,PZ
TIENDA 2,1887646,1701000,3408,Dulces - Enchilados,Producto 1917,10.39,07/06/2024,20:46:07,1,PZ
TIENDA 2,1887646,1703038,3414,Dulces - Paletas,Producto 667,11.33,07/06/2024,20:46:07,1,PZ
TIENDA 2,1887646,1600480,320202,Cerveza - Nacional - Pieza,Producto 1874,67.71,07/06/2024,20:46:07,2,PZ
TIENDA 2,1887646,1600480,320202,Cerveza - Nacional - Pieza,Producto 1874,45.73,07/06/2024,20:46:07,1,PZ
TIENDA 2,1887647,1500224,300208,Botanas - Sabritas - Maiz,Producto 367,23.61,07/06/2024,20:49:24,1,PZ
TIENDA 2,1887647,4300170,8618,Comida Rapida - Sopas,Producto 219,15.3,07/06/2024,20:49:24,1,PZ
TIENDA 2,1887647,2500215,5006,Pan y Galletas - Galletas,Producto 275,24.55,07/06/2024,20:49:24,1,PZ
TIENDA 2,1887647,1501920,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 513,24.55,07/06/2024,20:49:24,1,PZ
TIENDA 2,1887648,1300274,260208,Agua - Natural - Otras Marcas,Producto 273,11.73,07/06/2024,20:52:15,1,PZ
TIENDA 2,1887649,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887649,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887649,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887649,4400019,8802,Frutas y Verduras - Frutas,Producto 615,6.12,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887649,4400019,8802,Frutas y Verduras - Frutas,Producto 615,6.12,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887649,2200077,440206,Lacteos y Embutidos - Lacteos - Postres,Producto 464,12.24,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887649,2200278,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 1405,8.16,07/06/2024,20:54:10,1,PZ
TIENDA 2,1887650,3000743,600602,Refrescos - Pe�afiel - Sabores,Producto 1766,17.58,07/06/2024,20:55:30,1,PZ
TIENDA 2,1887651,3000702,600202,Refrescos - Coca Cola - Colas,Producto 212,24.18,07/06/2024,20:57:27,1,PZ
TIENDA 2,1887652,1600771,320202,Cerveza - Nacional - Pieza,Producto 693,31.65,07/06/2024,20:58:33,1,PZ
TIENDA 2,1887652,1600771,320202,Cerveza - Nacional - Pieza,Producto 693,31.65,07/06/2024,20:58:33,1,PZ
TIENDA 2,1887652,3700443,740208,Vinos y Licores - Destilados - Ron,Producto 1897,80.02,07/06/2024,20:58:33,1,PZ
TIENDA 2,1887653,3702371,740602,Vinos y Licores - Coolers - Rtd�S,Producto 1640,37.81,07/06/2024,20:59:58,1,PZ
TIENDA 2,1887653,3700235,740602,Vinos y Licores - Coolers - Rtd�S,Producto 839,37.81,07/06/2024,20:59:58,1,PZ
TIENDA 2,1887653,1300008,260206,Agua - Natural - Ciel,Producto 103,16.83,07/06/2024,20:59:58,1,PZ
TIENDA 2,1887654,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,07/06/2024,21:03:58,1,PZ
TIENDA 2,1887654,3000069,600202,Refrescos - Coca Cola - Colas,Producto 50,33.42,07/06/2024,21:03:58,2,PZ
TIENDA 2,1887655,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,07/06/2024,21:05:07,1,PZ
TIENDA 2,1887655,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,66.83,07/06/2024,21:05:07,1,PZ
TIENDA 2,1887655,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,07/06/2024,21:05:07,1,PZ
TIENDA 2,1887656,3000051,600202,Refrescos - Coca Cola - Colas,Producto 203,21.1,07/06/2024,21:06:57,1,PZ
TIENDA 2,1887657,1400034,280602,Bebidas - Isotonicos - Isotonicos,Producto 12,30.77,07/06/2024,21:07:46,1,PZ
TIENDA 2,1887658,1599995,320206,Cerveza - Nacional - Pack,Producto 929,191.69,07/06/2024,21:08:40,1,PZ
TIENDA 2,1887659,3500931,7004,Tabaco - Tabacos Pm,Producto 131,45.73,07/06/2024,21:10:29,1,PZ
TIENDA 2,1887659,4101297,8202,Bebidas Calientes - Americano,Producto 177,20.23,07/06/2024,21:10:29,1,PZ
TIENDA 2,1887660,1600502,320202,Cerveza - Nacional - Pieza,Producto 765,196.96,07/06/2024,21:15:29,12,PZ
TIENDA 2,1887660,1101941,7802,Promocionales y Servicio - Articulos Promocionales,Producto 366,13.19,07/06/2024,21:15:29,1,PZ
TIENDA 2,1887660,1600502,320202,Cerveza - Nacional - Pieza,Producto 765,98.48,07/06/2024,21:15:29,6,PZ
TIENDA 2,1887661,1702830,3404,Dulces - Goma De Mascar,Producto 1433,12.31,07/06/2024,21:15:52,1,PZ
TIENDA 2,1887662,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,07/06/2024,21:17:49,1,PZ
TIENDA 2,1887662,2800184,560406,Recargas - Datos - Telcel Paquete,Producto 65,87.93,07/06/2024,21:17:49,1,SER
TIENDA 2,1887663,3701000,740406,Vinos y Licores - Vinos - Tintos,Producto 1234,140.69,07/06/2024,21:18:46,1,PZ
TIENDA 2,1887664,2500146,5002,Pan y Galletas - Pan,Producto 69,30.22,07/06/2024,21:19:33,1,PZ
TIENDA 2,1887664,4400019,8802,Frutas y Verduras - Frutas,Producto 615,6.12,07/06/2024,21:19:33,1,PZ
TIENDA 2,1887665,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1300007,260206,Agua - Natural - Ciel,Producto 35,35.7,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1800349,3606,Farmacia - Higiene Personal,Producto 182,51,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1800126,3606,Farmacia - Higiene Personal,Producto 1337,17.58,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1800126,3606,Farmacia - Higiene Personal,Producto 1337,17.58,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1800649,3606,Farmacia - Higiene Personal,Producto 1632,30.77,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1801022,3606,Farmacia - Higiene Personal,Producto 1231,43.96,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1800049,3602,Farmacia - Medicamentos,Producto 653,73.44,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1800527,3606,Farmacia - Higiene Personal,Producto 864,34.29,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1501920,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 513,24.55,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1500796,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 1869,30.22,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1700433,3402,Dulces - Chocolates,Producto 1803,18.89,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887665,1101941,7802,Promocionales y Servicio - Articulos Promocionales,Producto 366,13.19,07/06/2024,21:21:59,1,PZ
TIENDA 2,1887666,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,7.04,07/06/2024,21:22:46,2,PZ
TIENDA 2,1887667,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,07/06/2024,21:23:11,1,PZ
TIENDA 2,1887667,1400057,280402,Bebidas - Energizantes - Energizantes,Producto 110,40.45,07/06/2024,21:23:11,1,PZ
TIENDA 2,1887667,3500970,7004,Tabaco - Tabacos Pm,Producto 620,59.79,07/06/2024,21:23:11,1,PZ
TIENDA 2,1887668,3500129,7004,Tabaco - Tabacos Pm,Producto 300,72.1,07/06/2024,21:24:15,1,PZ
TIENDA 2,1887668,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,07/06/2024,21:24:15,1,PZ
TIENDA 2,1887669,1502042,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 1981,29.27,07/06/2024,21:25:01,1,PZ
TIENDA 2,1887669,1701212,3406,Dulces - Pastillas Refrescantes,Producto 325,11.33,07/06/2024,21:25:01,1,PZ
TIENDA 2,1887669,3500950,7004,Tabaco - Tabacos Pm,Producto 778,59.79,07/06/2024,21:25:01,1,PZ
TIENDA 2,1887670,1500596,300202,Botanas - Sabritas - Papas,Producto 383,70.83,07/06/2024,21:25:52,1,PZ
TIENDA 2,1887670,3701071,740406,Vinos y Licores - Vinos - Tintos,Producto 1559,139.81,07/06/2024,21:25:52,1,PZ
TIENDA 2,1887670,3703146,740406,Vinos y Licores - Vinos - Tintos,Producto 1936,126.62,07/06/2024,21:25:52,1,PZ
TIENDA 2,1887671,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,07/06/2024,21:27:44,1,PZ
TIENDA 2,1887671,3500930,7004,Tabaco - Tabacos Pm,Producto 280,65.07,07/06/2024,21:27:44,1,PZ
TIENDA 2,1887671,3500139,7004,Tabaco - Tabacos Pm,Producto 318,72.1,07/06/2024,21:27:44,1,PZ
TIENDA 2,1887672,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,07/06/2024,21:28:17,1,PZ
TIENDA 2,1887672,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,07/06/2024,21:28:17,1,PZ
TIENDA 2,1887672,2502220,5002,Pan y Galletas - Pan,Producto 856,23.61,07/06/2024,21:28:17,1,PZ
TIENDA 2,1887673,1999994,4002,Hielo - Hielo,Producto 1743,29.58,07/06/2024,21:35:27,1,PZ
TIENDA 2,1887674,3000550,600602,Refrescos - Pe�afiel - Sabores,Producto 393,66.83,07/06/2024,21:37:19,4,PZ
TIENDA 2,1887674,1600650,320202,Cerveza - Nacional - Pieza,Producto 753,40.45,07/06/2024,21:37:19,2,PZ
TIENDA 2,1887674,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,07/06/2024,21:37:19,1,PZ
TIENDA 2,1887674,1100029,220404,Abarrotes - Gourmet - Conservas,Producto 1536,26.52,07/06/2024,21:37:19,1,PZ
TIENDA 2,1887674,3000550,600602,Refrescos - Pe�afiel - Sabores,Producto 393,66.83,07/06/2024,21:37:19,4,PZ
TIENDA 2,1887675,1400260,280602,Bebidas - Isotonicos - Isotonicos,Producto 1781,25.5,07/06/2024,21:38:15,1,PZ
TIENDA 2,1887675,4400019,8802,Frutas y Verduras - Frutas,Producto 615,6.12,07/06/2024,21:38:15,1,PZ
TIENDA 2,1887676,1999994,4002,Hielo - Hielo,Producto 1743,29.58,07/06/2024,21:38:49,1,PZ
TIENDA 2,1887677,3701000,740406,Vinos y Licores - Vinos - Tintos,Producto 1234,140.69,07/06/2024,21:40:00,1,PZ
TIENDA 2,1887677,3700112,740602,Vinos y Licores - Coolers - Rtd�S,Producto 1353,27.7,07/06/2024,21:40:00,1,PZ
TIENDA 2,1887678,1600772,320202,Cerveza - Nacional - Pieza,Producto 770,80.9,07/06/2024,21:42:06,4,PZ
TIENDA 2,1887678,1500101,300212,Botanas - Sabritas - Extruidos,Producto 355,44.39,07/06/2024,21:42:06,1,PZ
TIENDA 2,1887679,1500170,300610,Botanas - Regionales - Maiz,Producto 764,18.89,07/06/2024,21:42:59,1,PZ
TIENDA 2,1887679,1500170,300610,Botanas - Regionales - Maiz,Producto 764,18.89,07/06/2024,21:42:59,1,PZ
TIENDA 2,1887680,3000705,600204,Refrescos - Coca Cola - Sabores,Producto 511,28.14,07/06/2024,21:43:13,1,PZ
TIENDA 2,1887680,3000702,600202,Refrescos - Coca Cola - Colas,Producto 212,24.18,07/06/2024,21:43:13,1,PZ
TIENDA 2,1887681,2200090,440404,Lacteos y Embutidos - Embutidos - Jamon y Carnes,Producto 1471,53.04,07/06/2024,21:44:01,1,PZ
TIENDA 2,1887681,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,07/06/2024,21:44:01,1,PZ
TIENDA 2,1887682,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,07/06/2024,21:47:07,1,PZ
TIENDA 2,1887682,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,07/06/2024,21:47:07,1,PZ
TIENDA 2,1887683,4300951,8616,Comida Rapida - Roller,Producto 11,0.01,07/06/2024,21:50:28,1,PZ
TIENDA 2,1887684,1300039,260406,Agua - Saborizada - Be Light,Producto 167,15.83,07/06/2024,21:52:07,1,PZ
TIENDA 2,1887685,3500086,7008,Tabaco - Encendedores y Cerillos,Producto 47,10.55,07/06/2024,21:54:36,1,PZ
TIENDA 2,1887685,3500124,7004,Tabaco - Tabacos Pm,Producto 81,72.1,07/06/2024,21:54:36,1,PZ
TIENDA 2,1887686,3000116,600204,Refrescos - Coca Cola - Sabores,Producto 678,19.35,07/06/2024,21:55:35,1,PZ
TIENDA 2,1887687,1600500,320202,Cerveza - Nacional - Pieza,Producto 698,29.02,07/06/2024,21:56:22,1,PZ
TIENDA 2,1887688,2500329,5006,Pan y Galletas - Galletas,Producto 1102,27.39,07/06/2024,21:57:01,1,PZ
TIENDA 2,1887689,1400623,280202,Bebidas - Te - Te,Producto 1515,17.85,07/06/2024,21:57:21,1,PZ
TIENDA 2,1887689,2200970,440210,Lacteos y Embutidos - Lacteos - Caf� Con Leche,Producto 437,23.46,07/06/2024,21:57:21,1,PZ
TIENDA 2,1887690,1300530,260802,Agua - Garrafon - Garrafon,Producto 603,49.98,07/06/2024,21:59:05,1,PZ
TIENDA 2,1887691,3500115,7004,Tabaco - Tabacos Pm,Producto 304,72.1,07/06/2024,21:59:34,1,PZ
TIENDA 2,1887692,1600771,320202,Cerveza - Nacional - Pieza,Producto 693,31.65,07/06/2024,22:04:01,1,PZ
TIENDA 2,1887693,3300035,6604,Servicios - Tarjetas Prepagadas,Producto 813,306,07/06/2024,22:05:19,1,PZ
TIENDA 2,1887694,1701212,3406,Dulces - Pastillas Refrescantes,Producto 325,11.33,07/06/2024,22:06:14,1,PZ
TIENDA 2,1887694,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,07/06/2024,22:06:14,1,PZ
TIENDA 2,1887695,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,07/06/2024,22:06:37,1,PZ
TIENDA 2,1887696,2500582,5014,Pan y Galletas - Tortillas,Producto 519,42.84,07/06/2024,22:07:41,1,PZ
TIENDA 2,1887696,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,07/06/2024,22:07:41,1,PZ
TIENDA 2,1887696,4301891,8606,Comida Rapida - Empanadas,Producto 1764,41.77,07/06/2024,22:07:41,2,PZ
TIENDA 2,1887696,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,15.39,07/06/2024,22:07:41,1,PZ
TIENDA 2,1887697,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,07/06/2024,22:08:43,1,PZ
TIENDA 2,1887697,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,07/06/2024,22:08:43,1,PZ
TIENDA 2,1887697,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,07/06/2024,22:08:43,1,PZ
TIENDA 2,1887697,1500432,300202,Botanas - Sabritas - Papas,Producto 443,44.39,07/06/2024,22:08:43,1,PZ
TIENDA 2,1887698,1600138,320402,Cerveza - Importada - Pieza,Producto 824,96.73,07/06/2024,22:11:38,6,PZ
TIENDA 2,1887698,1600138,320402,Cerveza - Importada - Pieza,Producto 824,96.73,07/06/2024,22:11:38,6,PZ
TIENDA 2,1887698,3000705,600204,Refrescos - Coca Cola - Sabores,Producto 511,28.14,07/06/2024,22:11:38,1,PZ
TIENDA 2,1887698,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,07/06/2024,22:11:38,1,PZ
TIENDA 2,1887698,3000051,600202,Refrescos - Coca Cola - Colas,Producto 203,21.1,07/06/2024,22:11:38,1,PZ
TIENDA 2,1887698,1501441,300212,Botanas - Sabritas - Extruidos,Producto 1696,70.83,07/06/2024,22:11:38,1,PZ
TIENDA 2,1887699,2201210,440214,Lacteos y Embutidos - Lacteos - Leche Uht,Producto 1774,36.72,07/06/2024,22:17:19,1,PZ
TIENDA 2,1887699,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,172.35,07/06/2024,22:17:19,12,PZ
TIENDA 2,1887700,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,07/06/2024,22:17:50,1,PZ
TIENDA 2,1887700,3500760,7008,Tabaco - Encendedores y Cerillos,Producto 952,18.46,07/06/2024,22:17:50,1,PZ
TIENDA 2,1887701,3000176,600402,Refrescos - Pepsi - Colas,Producto 24,11,07/06/2024,22:18:27,1,PZ
TIENDA 2,1887702,1600142,320202,Cerveza - Nacional - Pieza,Producto 744,28.14,07/06/2024,22:18:57,1,PZ
TIENDA 2,1887703,1600142,320202,Cerveza - Nacional - Pieza,Producto 744,163.55,07/06/2024,22:19:32,8,PZ
TIENDA 2,1887704,3500830,7004,Tabaco - Tabacos Pm,Producto 435,51.88,07/06/2024,22:19:54,1,PZ
TIENDA 2,1887705,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,86.17,07/06/2024,22:20:41,6,PZ
TIENDA 2,1887705,3701841,740408,Vinos y Licores - Vinos - Rosados,Producto 1535,102,07/06/2024,22:20:41,1,PZ
TIENDA 2,1887705,3000005,600604,Refrescos - Pe�afiel - Mineral,Producto 351,21.1,07/06/2024,22:20:41,1,PZ
TIENDA 2,1887705,3500166,7002,Tabaco - Tabacos Bat,Producto 228,66.83,07/06/2024,22:20:41,1,PZ
TIENDA 2,1887706,1702764,3404,Dulces - Goma De Mascar,Producto 1659,13.19,07/06/2024,22:21:00,1,PZ
TIENDA 2,1887707,1600901,320202,Cerveza - Nacional - Pieza,Producto 1132,34.29,07/06/2024,22:21:45,1,PZ
TIENDA 2,1887707,1600901,320202,Cerveza - Nacional - Pieza,Producto 1132,171.46,07/06/2024,22:21:45,5,PZ
TIENDA 2,1887708,3000211,600602,Refrescos - Pe�afiel - Sabores,Producto 1806,16.27,07/06/2024,22:22:03,1,PZ
TIENDA 2,1887709,2500361,5002,Pan y Galletas - Pan,Producto 567,31.17,07/06/2024,22:22:53,1,PZ
TIENDA 2,1887709,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,07/06/2024,22:22:53,1,PZ
TIENDA 2,1887709,3000200,600602,Refrescos - Pe�afiel - Sabores,Producto 870,13.63,07/06/2024,22:22:53,1,PZ
TIENDA 2,1887709,3000209,600602,Refrescos - Pe�afiel - Sabores,Producto 1118,13.63,07/06/2024,22:22:53,1,PZ
TIENDA 2,1887709,3500742,7002,Tabaco - Tabacos Bat,Producto 547,51.88,07/06/2024,22:22:53,1,PZ
TIENDA 2,1887710,1600391,320206,Cerveza - Nacional - Pack,Producto 800,189.05,07/06/2024,22:23:24,1,PZ
TIENDA 2,1887710,1501065,300414,Botanas - Barcel - Semillas y Cacahuates,Producto 1033,23.61,07/06/2024,22:23:24,1,PZ
TIENDA 2,1887711,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,07/06/2024,22:24:36,6,PZ
TIENDA 2,1887712,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,31.62,07/06/2024,22:25:03,1,PZ
TIENDA 2,1887712,4400019,8802,Frutas y Verduras - Frutas,Producto 615,6.12,07/06/2024,22:25:03,1,PZ
TIENDA 2,1887713,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,07/06/2024,22:25:56,1,PZ
TIENDA 2,1887713,3000743,600602,Refrescos - Pe�afiel - Sabores,Producto 1766,17.58,07/06/2024,22:25:56,1,PZ
TIENDA 2,1887713,3000122,600404,Refrescos - Pepsi - Sabores,Producto 1027,14.95,07/06/2024,22:25:56,1,PZ
TIENDA 2,1887713,3000310,600202,Refrescos - Coca Cola - Colas,Producto 884,15.39,07/06/2024,22:25:56,1,PZ
TIENDA 2,1887713,3000273,600206,Refrescos - Coca Cola - Mineral,Producto 190,34.29,07/06/2024,22:25:56,1,PZ
TIENDA 2,1887714,3500138,7004,Tabaco - Tabacos Pm,Producto 52,72.1,07/06/2024,22:27:41,1,PZ
TIENDA 2,1887715,1703303,3402,Dulces - Chocolates,Producto 1386,23.61,07/06/2024,22:29:16,1,PZ
TIENDA 2,1887715,1703305,3410,Dulces - Gomitas,Producto 305,23.61,07/06/2024,22:29:16,1,PZ
TIENDA 2,1887715,3000116,600204,Refrescos - Coca Cola - Sabores,Producto 678,19.35,07/06/2024,22:29:16,1,PZ
TIENDA 2,1887715,1500522,300614,Botanas - Regionales - Extruidos,Producto 602,23.61,07/06/2024,22:29:16,1,PZ
TIENDA 2,1887716,4300192,8632,Comida Rapida - Tamales,Producto 1744,22.44,07/06/2024,22:30:54,1,PZ
TIENDA 2,1887716,4300192,8632,Comida Rapida - Tamales,Producto 1744,22.44,07/06/2024,22:30:54,1,PZ
TIENDA 2,1887717,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,44.88,07/06/2024,22:32:03,2,PZ
